Time,i-c1.S,i-c1.E,i-c1.P,i-c1.Iu,i-c1.Ic,i-c1.Ru,i-c1.Rc,i-c1.D,i-c1.cases,i-c1.Phase
9.000000,60438206.826193,10851.249198,2258.264996,5669.330746,1820.932640,2203.044567,637.067886,181.283774,2498.664433,0.000000
9.100000,60437712.052479,11072.018916,2304.177552,5782.914952,1859.785232,2256.862967,654.364849,185.823052,2555.918050,0.000000
9.200000,60437207.214198,11297.278584,2351.027238,5898.841849,1899.392974,2311.759922,672.030527,190.454710,2614.319066,0.000000
9.300000,60436692.106937,11527.119240,2398.832787,6017.158752,1939.771893,2367.757673,690.072094,195.180623,2673.891142,0.000000
9.400000,60436166.522120,11761.633793,2447.613340,6137.913916,1980.938337,2424.878910,708.496874,200.002710,2734.658415,0.000000
9.500000,60435630.246917,12000.917055,2497.388449,6261.156555,2022.908973,2483.146781,727.312347,204.922923,2796.645512,0.000000
9.600000,60435083.064165,12245.065778,2548.178085,6386.936864,2065.700798,2542.584901,746.526152,209.943259,2859.877554,0.000000
9.700000,60434524.752279,12494.178692,2600.002642,6515.306044,2109.331143,2603.217361,766.146087,215.065752,2924.380172,0.000000
9.800000,60433955.085165,12748.356545,2652.882949,6646.316321,2153.817682,2665.068740,786.180118,220.292480,2990.179510,0.000000
9.900000,60433373.832132,13007.702136,2706.840272,6780.020972,2199.178439,2728.164109,806.636376,225.625563,3057.302244,0.000000
10.000000,60432780.757795,13272.320364,2761.896327,6916.474346,2245.431793,2792.529050,827.523164,231.067163,3125.775585,0.000000
10.100000,60432317.246141,13402.357359,2816.460971,7055.681181,2292.596367,2858.189544,848.848959,236.619479,3195.627174,1.000000
10.200000,60431850.299366,13532.645578,2868.862997,7197.424835,2340.689561,2925.170596,870.622409,242.284660,3266.883613,1.000000
10.300000,60431373.931760,13669.022055,2919.450017,7341.458147,2389.726124,2993.494870,892.852314,248.064714,3339.569011,1.000000
10.400000,60430888.007060,13811.471027,2968.539573,7487.571942,2439.718391,3063.182888,915.547600,253.961521,3413.705200,1.000000
10.500000,60430392.395419,13959.970786,3016.418522,7635.591092,2490.676663,3134.253365,938.717302,259.976851,3489.312091,1.000000
10.600000,60429886.972175,14114.495043,3063.345835,7785.370952,2542.609551,3206.723518,962.370540,266.112387,3566.407998,1.000000
10.700000,60429371.616747,14275.014126,3109.555163,7936.794114,2595.524276,3280.609329,986.516510,272.369734,3645.009925,1.000000
10.800000,60428846.211647,14441.496046,3155.257171,8089.767485,2649.426941,3355.925796,1011.164472,278.750443,3725.133825,1.000000
10.900000,60428310.641597,14613.907421,3200.641690,8244.219631,2704.322772,3432.687141,1036.323735,285.256013,3806.794831,1.000000
11.000000,60427764.792733,14792.214297,3245.879673,8400.098386,2760.216329,3510.907008,1062.003659,291.887915,3890.007455,1.000000
11.100000,60427208.551908,14976.382854,3291.124990,8557.368691,2817.111692,3590.598631,1088.213641,298.647592,3974.785778,1.000000
11.200000,60426641.806058,15166.380026,3336.516065,8716.010642,2875.012632,3671.774988,1114.963114,305.536475,4061.143604,1.000000
11.300000,60426064.441642,15362.174034,3382.177368,8876.017740,2933.922746,3754.448931,1142.261550,312.555988,4149.094608,1.000000
11.400000,60425476.344148,15563.734845,3428.220784,9037.395308,2993.845595,3838.633310,1170.118450,319.707559,4238.652457,1.000000
11.500000,60424877.397649,15771.034566,3474.746856,9200.159075,3054.784808,3924.341071,1198.543352,326.992623,4329.830927,1.000000
11.600000,60424267.484415,15984.047776,3521.845918,9364.333903,3116.744181,4011.585355,1227.545825,334.412629,4422.643995,1.000000
11.700000,60423646.484563,16202.751804,3569.599132,9529.952646,3179.727759,4100.379572,1257.135479,341.969046,4517.105928,1.000000
11.800000,60423014.275757,16427.126967,3618.079429,9697.055133,3243.739909,4190.737476,1287.321961,349.663368,4613.231357,1.000000
11.900000,60422370.732934,16657.156761,3667.352364,9865.687256,3308.785383,4282.673222,1318.114962,357.497118,4711.035342,1.000000
12.000000,60421715.728072,16892.828014,3717.476899,10035.900158,3374.869368,4376.201423,1349.524217,365.471849,4810.533429,1.000000
12.100000,60421049.129975,17134.131009,3768.506110,10207.749513,3441.997530,4471.337195,1381.559517,373.589152,4911.741697,1.000000
12.200000,60420370.804097,17381.059585,3820.487828,10381.294884,3510.176055,4568.096195,1414.230703,381.850653,5014.676803,1.000000
12.300000,60419680.612379,17633.611201,3873.465232,10556.599158,3579.411674,4666.494654,1447.547680,390.258021,5119.356015,1.000000
12.400000,60418978.413108,17891.786986,3927.477368,10733.728045,3649.711694,4766.549412,1481.520419,398.812968,5225.797246,1.000000
12.500000,60418264.060794,18155.591774,3982.559640,10912.749637,3721.084012,4868.277933,1516.158961,407.517249,5334.019078,1.000000
12.600000,60417537.406068,18425.034112,4038.744238,11093.734019,3793.537137,4971.698335,1551.473426,416.372666,5444.040781,1.000000
12.700000,60416798.295582,18700.126265,4096.060537,11276.752937,3867.080198,5076.829399,1587.474013,425.381069,5555.882340,1.000000
12.800000,60416046.571930,18980.884202,4154.535450,11461.879501,3941.722954,5183.690591,1624.171014,434.544358,5669.564459,1.000000
12.900000,60415282.073579,19267.327578,4214.193753,11649.187928,4017.475800,5292.302066,1661.574814,443.864482,5785.108581,1.000000
13.000000,60414504.634800,19559.479703,4275.058375,11838.753328,4094.349771,5402.684683,1699.695899,453.343441,5902.536897,1.000000
13.100000,60413714.085621,19857.367507,4337.150660,12030.651511,4172.356542,5514.860010,1738.544860,462.983290,6021.872351,1.000000
13.200000,60412910.251771,20161.021496,4400.490603,12224.958834,4251.508431,5628.850329,1778.132404,472.786132,6143.138648,1.000000
13.300000,60412092.954642,20470.475712,4465.097065,12421.752062,4331.818395,5744.678644,1818.469353,482.754127,6266.360259,1.000000
13.400000,60411262.011247,20785.767679,4530.987963,12621.108261,4413.300025,5862.368680,1859.566657,492.889490,6391.562425,1.000000
13.500000,60410417.234184,21106.938354,4598.180442,12823.104704,4495.967547,5981.944889,1901.435394,503.194486,6518.771158,1.000000
13.600000,60409558.431609,21434.032073,4666.691031,13027.818802,4579.835816,6103.432449,1944.086782,513.671440,6648.013243,1.000000
13.700000,60408685.407199,21767.096498,4736.535780,13235.328043,4664.920307,6226.857266,1987.532178,524.322730,6779.316241,1.000000
13.800000,60407797.960129,22106.182564,4807.730385,13445.709951,4751.237114,6352.245976,2031.783089,535.150791,6912.708485,1.000000
13.900000,60406895.885044,22451.344422,4880.290298,13659.042059,4838.802943,6479.625943,2076.851177,546.158114,7048.219088,1.000000
14.000000,60405978.972029,22802.639389,4954.230828,13875.401885,4927.635103,6609.025259,2122.748262,557.347246,7185.877935,1.000000
14.100000,60405047.006589,23160.127892,5029.567226,14094.866922,5017.751505,6740.472745,2169.486330,568.720792,7325.715686,1.000000
14.200000,60404099.769616,23523.873419,5106.314768,14317.514644,5109.170650,6873.997951,2217.077540,580.281414,7467.763777,1.000000
14.300000,60403137.037368,23893.942470,5184.488822,14543.422502,5201.911627,7009.631154,2265.534225,592.031833,7612.054419,1.000000
14.400000,60402158.581442,24270.404508,5264.104913,14772.667947,5295.994105,7147.403360,2314.868901,603.974825,7758.620595,1.000000
14.500000,60401164.168742,24653.331915,5345.178772,15005.328439,5391.438329,7287.346303,2365.094273,616.113228,7907.496067,1.000000
14.600000,60400153.561452,25042.799945,5427.726395,15241.481477,5488.265114,7429.492444,2416.223237,628.449937,8058.715366,1.000000
14.700000,60399126.517010,25438.886686,5511.764076,15481.204623,5586.495836,7573.874975,2468.268889,640.987906,8212.313803,1.000000
14.800000,60398082.788069,25841.673021,5597.308452,15724.575531,5686.152436,7720.527816,2521.244526,653.730149,8368.327464,1.000000
14.900000,60397022.122469,26251.242591,5684.376535,15971.671986,5787.257404,7869.485617,2575.163657,666.679741,8526.793210,1.000000
15.000000,60395944.263203,26667.681759,5772.985738,16222.571935,5889.833786,8020.783761,2630.040003,679.839815,8687.748682,1.000000
15.100000,60394848.948378,27091.079583,5863.153908,16477.353525,5993.905171,8174.458365,2685.887504,693.213566,8851.232304,1.000000
15.200000,60393735.911175,27521.527784,5954.899340,16736.095147,6099.495696,8330.546281,2742.720326,706.804252,9017.283277,1.000000
15.300000,60392604.879816,27959.120719,6048.240806,16998.875473,6206.630037,8489.085098,2800.552863,720.615189,9185.941593,1.000000
15.400000,60391455.577513,28403.955363,6143.197565,17265.773500,6315.333409,8650.113148,2859.399743,734.649759,9357.248029,1.000000
15.500000,60390287.722433,28856.131280,6239.789384,17536.868594,6425.631564,8813.669505,2919.275835,748.911405,9531.244155,1.000000
15.600000,60389101.027644,29315.750612,6338.036548,17812.240528,6537.550790,8979.782601,2980.192072,763.419206,9707.972335,1.000000
15.700000,60387895.201072,29782.918056,6437.959871,18091.969533,6651.117909,9148.476014,3042.157562,778.199984,9887.475734,1.000000
15.800000,60386669.945448,30257.740856,6539.580711,18376.136337,6766.360277,9319.790511,3105.187678,793.258180,10069.798324,1.000000
15.900000,60385424.958260,30740.328790,6642.920972,18664.822214,6883.305784,9493.767759,3169.298110,808.598113,10254.984883,1.000000
16.000000,60384159.931691,31230.794158,6748.003118,18958.109020,7001.982853,9670.450180,3234.504804,824.224176,10443.081007,1.000000
16.100000,60383269.081349,31339.359563,6850.355680,19255.937845,7122.420114,9849.880656,3300.823977,840.140816,10634.132782,2.000000
16.200000,60382380.528878,31443.167353,6945.307174,19557.631282,7244.642283,10032.098673,3368.272110,856.352247,10828.182657,2.000000
16.300000,60381477.830998,31558.383844,7033.826365,19862.427964,7368.666207,10217.136568,3436.865897,872.862158,11025.265415,2.000000
16.400000,60380560.869975,31684.843572,7116.795251,20169.673669,7494.501524,10405.020084,3506.622172,889.673755,11225.408767,2.000000
16.500000,60379629.543332,31822.370099,7195.007780,20478.810064,7622.151748,10595.769314,3577.557841,906.789823,11428.634363,2.000000
16.600000,60378683.761508,31970.778587,7269.178008,20789.364493,7751.615235,10789.399554,3649.689830,924.212786,11634.958702,2.000000
16.700000,60377723.445778,32129.878065,7339.947526,21100.940742,7882.886037,10985.922053,3723.035036,941.944764,11844.393945,2.000000
16.800000,60376748.526384,32299.473424,7407.892245,21413.210686,8015.954666,11185.344693,3797.610286,959.987616,12056.948631,2.000000
16.900000,60375758.940871,32479.367163,7473.528568,21725.906750,8150.808767,11387.672584,3873.432312,978.342986,12272.628325,2.000000
17.000000,60374754.632607,32669.360907,7537.319016,22038.815094,8287.433718,11592.908599,3950.517718,997.012341,12491.436188,2.000000
17.100000,60373735.549467,32869.256736,7599.677359,22351.769473,8425.813152,11801.053846,4028.882965,1015.997001,12713.373482,2.000000
17.200000,60372701.642661,33078.858320,7660.973278,22664.645700,8565.929423,12012.108085,4108.544357,1035.298178,12938.440021,2.000000
17.300000,60371652.865699,33297.971908,7721.536611,22977.356658,8707.764013,12226.070097,4189.518022,1054.916992,13166.634562,2.000000
17.400000,60370589.173479,33526.407166,7781.661223,23289.847815,8851.297884,12442.938011,4271.819917,1074.854505,13397.955158,2.000000
17.500000,60369510.521482,33763.977886,7841.608519,23602.093194,8996.511790,12662.709582,4355.465814,1095.111734,13632.399460,2.000000
17.600000,60368416.865058,34010.502586,7901.610638,23914.091748,9143.386543,12885.382449,4440.471303,1115.689674,13869.964985,2.000000
17.700000,60367308.158810,34265.805007,7961.873361,24225.864122,9291.903246,13110.954344,4526.851794,1136.589316,14110.649350,2.000000
17.800000,60366184.356053,34529.714515,8022.578747,24537.449736,9442.043489,13339.423284,4614.622520,1157.811657,14354.450475,2.000000
17.900000,60365045.408337,34802.066432,8083.887532,24848.904192,9593.789521,13570.787733,4703.798540,1179.357714,14601.366754,2.000000
18.000000,60363891.265044,35082.702291,8145.941301,25160.296945,9747.124391,13805.046742,4794.394750,1201.228536,14851.397209,2.000000
18.100000,60362721.873036,35371.470027,8208.864468,25471.709237,9902.032065,14042.200067,4886.425885,1223.425216,15104.541617,2.000000
18.200000,60361537.176350,35668.224119,8272.766055,25783.232245,10058.497532,14282.248272,4979.906534,1245.948893,15360.800616,2.000000
18.300000,60360337.115946,35972.825683,8337.741324,26094.965450,10216.506874,14525.192810,5074.851148,1268.800765,15620.175799,2.000000
18.400000,60359121.629488,36285.142517,8403.873239,26407.015177,10376.047342,14771.036098,5171.274049,1291.982091,15882.669790,2.000000
18.500000,60357890.651162,36605.049120,8471.233802,26719.493310,10537.107397,15019.781570,5269.189441,1315.494199,16148.286304,2.000000
18.600000,60356644.111531,36932.426669,8539.885248,27032.516159,10699.676751,15271.433728,5368.611425,1339.338489,16417.030197,2.000000
18.700000,60355381.937408,37267.162980,8609.881143,27346.203457,10863.746395,15525.998172,5469.554007,1363.516438,16688.907506,2.000000
18.800000,60354104.051763,37609.152434,8681.267359,27660.677484,11029.308613,15783.481634,5572.031114,1388.029599,16963.925480,2.000000
18.900000,60352810.373646,37958.295894,8754.082965,27976.062298,11196.356992,16043.891994,5676.056602,1412.879609,17242.092599,2.000000
19.000000,60351500.818129,38314.500598,8828.361027,28292.483069,11364.886424,16307.238295,5781.644272,1438.068187,17523.418589,2.000000
19.100000,60350175.296266,38677.680043,8904.129331,28610.065495,11534.893100,16573.530749,5888.807878,1463.597138,17807.914432,2.000000
19.200000,60348833.715071,39047.753856,8981.411032,28928.935306,11706.374499,16842.780740,5997.561146,1489.468351,18095.592368,2.000000
19.300000,60347475.977498,39424.647655,9060.225239,29249.217828,11879.329378,17115.000822,6107.917778,1515.683803,18386.465890,2.000000
19.400000,60346101.982443,39808.292905,9140.587542,29571.037623,12053.757745,17390.204716,6219.891470,1542.245556,18680.549744,2.000000
19.500000,60344711.624749,40198.626767,9222.510484,29894.518173,12229.660847,17668.407296,6333.495922,1569.155763,18977.859914,2.000000
19.600000,60343304.795219,40595.591941,9306.003985,30219.781629,12407.041138,17949.624581,6448.744847,1596.416661,19278.413614,2.000000
19.700000,60341881.380636,40999.136516,9391.075720,30546.948587,12585.902257,18233.873723,6565.651987,1624.030574,19582.229270,2.000000
19.800000,60340441.263793,41409.213803,9477.731463,30876.137922,12766.248997,18521.172986,6684.231119,1651.999916,19889.326509,2.000000
19.900000,60338984.323518,41825.782181,9565.975387,31207.466645,12948.087279,18811.541736,6804.496071,1680.327184,20199.726135,2.000000
20.000000,60337510.434711,42248.804938,9655.810335,31541.049793,13131.424117,19105.000418,6926.460727,1709.014962,20513.450112,2.000000
20.100000,60336019.468378,42678.250111,9747.238065,31877.000354,13316.267594,19401.570537,7050.139041,1738.065919,20830.521546,2.000000
20.200000,60334511.291675,43114.090335,9840.259460,32215.429207,13502.626823,19701.274645,7175.545046,1767.482810,21150.964662,2.000000
20.300000,60332985.767942,43556.302685,9934.874722,32556.445088,13690.511920,20004.136312,7302.692863,1797.268470,21474.804782,2.000000
20.400000,60331442.756748,44004.868528,10031.083540,32900.154572,13879.933971,20310.180112,7431.596710,1827.425819,21802.068307,2.000000
20.500000,60329882.113931,44459.773377,10128.885239,33246.662074,14070.905004,20619.431601,7562.270914,1857.957861,22132.782690,2.000000
20.600000,60328303.691642,44921.006743,10228.278912,33596.069862,14263.437954,20931.917298,7694.729913,1888.867677,22466.976421,2.000000
20.700000,60326707.338384,45388.562001,10329.263534,33948.478084,14457.546633,21247.664661,7828.988273,1920.158430,22804.678999,2.000000
20.800000,60325092.899056,45862.436248,10431.838066,34303.984799,14653.245705,21566.702074,7965.060689,1951.833363,23145.920916,2.000000
20.900000,60323460.214990,46342.630175,10536.001542,34662.686026,14850.550651,21889.058821,8102.961997,1983.895798,23490.733633,2.000000
21.000000,60321809.123994,46829.147940,10641.753146,35024.675793,15049.477745,22214.765073,8242.707180,2016.349131,23839.149564,2.000000
21.100000,60320139.460386,47321.997040,10749.092278,35390.046195,15250.044024,22543.851863,8384.311375,2049.196840,24191.202051,2.000000
21.200000,60318451.055036,47821.188198,10858.018613,35758.887458,15452.267264,22876.351075,8527.789881,2082.442475,24546.925348,2.000000
21.300000,60316743.735396,48326.735245,10968.532151,36131.288002,15656.165952,23212.295425,8673.158167,2116.089662,24906.354603,2.000000
21.400000,60315017.325538,48838.655010,11080.633256,36507.334518,15861.759262,23551.718440,8820.431873,2150.142104,25269.525840,2.000000
21.500000,60313271.646182,49356.967215,11194.322692,36887.112032,16069.067033,23894.654447,8969.626825,2184.603574,25636.475940,2.000000
21.600000,60311506.514731,49881.694376,11309.601656,37270.703983,16278.109744,24241.138558,9120.759032,2219.477920,26007.242627,2.000000
21.700000,60309721.745295,50412.861701,11426.471796,37658.192301,16488.908491,24591.206653,9273.844700,2254.769064,26381.864454,2.000000
21.800000,60307917.148720,50950.497000,11544.935238,38049.657477,16701.484972,24944.895366,9428.900232,2290.480996,26760.380783,2.000000
21.900000,60306092.532614,51494.630598,11664.994594,38445.178644,16915.861460,25302.242074,9585.942235,2326.617781,27142.831775,2.000000
22.000000,60304247.701367,52045.295246,11786.652982,38844.833652,17132.060790,25663.284884,9744.987529,2363.183552,27529.258377,2.000000
22.100000,60302382.456173,52602.526043,11909.914029,39248.699140,17350.106335,26028.062621,9906.053145,2400.182514,27919.702308,2.000000
22.200000,60300496.595051,53166.360361,12034.781879,39656.850616,17570.021996,26396.614819,10069.156336,2437.618941,28314.206046,2.000000
22.300000,60298589.912860,53736.837766,12161.261199,40069.362530,17791.832181,26768.981705,10234.314582,2475.497177,28712.812822,2.000000
22.400000,60296662.201317,54313.999954,12289.357178,40486.308343,18015.561790,27145.204198,10401.545588,2513.821634,29115.566605,2.000000
22.500000,60294713.249006,54897.890681,12419.075529,40907.760601,18241.236202,27525.323892,10570.867296,2552.596793,29522.512092,2.000000
22.600000,60292742.841395,55488.555706,12550.422486,41333.791007,18468.881262,27909.383055,10742.297887,2591.827205,29933.694704,2.000000
22.700000,60290750.760845,56086.042723,12683.404801,41764.470483,18698.523266,28297.424614,10915.855782,2631.517486,30349.160574,2.000000
22.800000,60288736.786616,56690.401314,12818.029743,42199.869244,18930.188953,28689.492155,11091.559651,2671.672324,30768.956541,2.000000
22.900000,60286700.694875,57301.682889,12954.305091,42640.056859,19163.905489,29085.629912,11269.428416,2712.296470,31193.130143,2.000000
23.000000,60284642.258702,57919.940639,13092.239127,43085.102311,19399.700460,29485.882763,11449.481250,2753.394748,31621.729611,2.000000
23.100000,60282561.248091,58545.229489,13231.840633,43535.074066,19637.601860,29890.296227,11631.737590,2794.972045,32054.803861,2.000000
23.200000,60280457.429955,59177.606053,13373.118880,43990.040126,19877.638086,30298.916453,11816.217131,2837.033318,32492.402494,2.000000
23.300000,60278330.568124,59817.128589,13516.083627,44450.068086,20119.837925,30711.790223,12002.939837,2879.583590,32934.575787,2.000000
23.400000,60276180.423343,60463.856965,13660.745107,44915.225197,20364.230548,31128.964946,12191.925941,2922.627953,33381.374694,2.000000
23.500000,60274006.753273,61117.852619,13807.114025,45385.578410,20610.845506,31550.488653,12383.195949,2966.171566,33832.850837,2.000000
23.600000,60271809.312482,61779.178522,13955.201545,45861.194436,20859.712718,31976.409996,12576.770646,3010.219655,34289.056507,2.000000
23.700000,60269587.852445,62447.899151,14105.019287,46342.139791,21110.862469,32406.778248,12772.671094,3054.777514,34750.044663,2.000000
23.800000,60267342.121532,63124.080453,14256.579318,46828.480847,21364.325406,32841.643297,12970.918643,3099.850506,35215.868926,2.000000
23.900000,60265071.865002,63807.789821,14409.894139,47320.283878,21620.132528,33281.055649,13171.534925,3145.444059,35686.583580,2.000000
24.000000,60262776.824995,64499.096066,14564.976686,47817.615105,21878.315185,33725.066425,13374.541867,3191.563672,36162.243575,2.000000
24.100000,60260456.740520,65198.069389,14721.840316,48320.540738,22138.905076,34173.727363,13579.961686,3238.214912,36642.904518,2.000000
24.200000,60258111.347444,65904.781366,14880.498803,48829.127020,22401.934242,34627.090813,13787.816899,3285.403413,37128.622684,2.000000
24.300000,60255740.378476,66619.304920,15040.966328,49343.440267,22667.435065,35085.209744,13998.130320,3333.134881,37619.455005,2.000000
24.400000,60253343.563159,67341.714303,15203.257474,49863.546903,22935.440265,35548.137740,14210.925068,3381.415087,38115.459080,2.000000
24.500000,60250920.627849,68072.085081,15367.387220,50389.513503,23205.982897,36015.929005,14426.224568,3430.249876,38616.693173,2.000000
24.600000,60248471.295703,68810.494114,15533.370931,50921.406825,23479.096353,36488.638360,14644.052554,3479.645160,39123.216214,2.000000
24.700000,60245995.286658,69557.019544,15701.224354,51459.293843,23754.814357,36966.321250,14864.433073,3529.606922,39635.087801,2.000000
24.800000,60243492.317418,70311.740777,15870.963615,52003.241785,24033.170963,37449.033741,15087.390486,3580.141216,40152.368203,2.000000
24.900000,60240962.101429,71074.738476,16042.605206,52553.318162,24314.200560,37936.832528,15312.949474,3631.254166,40675.118364,2.000000
25.000000,60238404.348863,71846.094546,16216.165985,53109.590798,24597.937866,38429.774931,15541.135041,3682.951971,41203.399904,2.000000
25.100000,60235818.766598,72625.892125,16391.663170,53672.127864,24884.417929,38927.918907,15771.972512,3735.240897,41737.275122,2.000000
25.200000,60233205.058191,73414.215574,16569.114333,54240.997898,25173.676131,39431.323043,16005.487544,3788.127286,42276.807002,2.000000
25.300000,60230562.923862,74211.150473,16748.537395,54816.269843,25465.748184,39940.046569,16241.706123,3841.617552,42822.059214,2.000000
25.400000,60227892.060466,75016.783608,16929.950622,55398.013065,25760.670135,40454.149355,16480.654568,3895.718182,43373.096120,2.000000
25.500000,60225192.161468,75831.202971,17113.372622,55986.297382,26058.478361,40973.691920,16722.359537,3950.435738,43929.982778,2.000000
25.600000,60222462.916924,76654.497751,17298.822339,56581.193091,26359.209578,41498.735432,16966.848028,4005.776857,44492.784948,2.000000
25.700000,60219704.013449,77486.758330,17486.319052,57182.770987,26662.900837,42029.341717,17214.147381,4061.748249,45061.569092,2.000000
25.800000,60216915.134192,78328.076282,17675.882369,57791.102388,26969.589526,42565.573259,17464.285283,4118.356702,45636.402385,2.000000
25.900000,60214095.958811,79178.544371,17867.532226,58406.259157,27279.313375,43107.493209,17717.289772,4175.609079,46217.352717,2.000000
26.000000,60211246.163445,80038.256545,18061.288881,59028.313727,27592.110456,43655.165388,17973.189237,4233.512321,46804.488701,2.000000
26.100000,60210666.117974,78633.389346,18231.206507,59656.530566,27908.017318,44208.652551,18232.012423,4292.073315,47397.877803,3.000000
26.200000,60210201.556162,77150.554044,18349.233247,60286.532008,28227.045016,44767.993974,18493.788348,4351.297201,47997.562270,3.000000
26.300000,60209732.066618,75709.201769,18421.227633,60913.433596,28549.155582,45333.183179,18758.545953,4411.185671,48603.535192,3.000000
26.400000,60209257.693977,74308.264052,18452.546866,61533.006857,28874.266115,45904.171301,19026.313648,4471.737184,49215.744124,3.000000
26.500000,60208778.499614,72946.682277,18448.012782,62141.610736,29202.255418,46480.872875,19297.118921,4532.947377,49834.097296,3.000000
26.600000,60208294.559371,71623.409683,18411.963081,62736.129511,29532.969908,47063.171019,19570.988002,4594.809426,50458.469178,3.000000
26.700000,60207805.961517,70337.413087,18348.297725,63313.916773,29866.228888,47650.922057,19847.945579,4657.314375,51088.705450,3.000000
26.800000,60207312.804923,69087.674349,18260.520953,63872.744893,30201.829229,48243.959654,20128.014567,4720.451430,51724.627441,3.000000
26.900000,60206815.197432,67873.191616,18151.779334,64410.759445,30539.549538,48842.098503,20411.215913,4784.208219,52366.036086,3.000000
27.000000,60206313.254393,66692.980357,18024.896219,64926.438120,30879.153838,49445.137603,20697.568440,4848.571030,53012.715455,3.000000
27.100000,60205807.097365,65546.074224,17882.402934,65418.553712,31220.394842,50052.863177,20987.088726,4913.525019,53664.435883,3.000000
27.200000,60205296.852954,64431.525748,17726.567028,65886.140765,31563.016828,50665.051267,21279.791009,4979.054402,54320.956753,3.000000
27.300000,60204782.651779,63348.406894,17559.417842,66328.465550,31906.758177,51281.470023,21575.687118,5045.142618,54982.028968,3.000000
27.400000,60204264.627554,62295.809486,17382.769656,66744.999052,32251.353607,51901.881738,21874.786428,5111.772480,55647.397126,3.000000
27.500000,60203742.916278,61272.845523,17198.242641,67135.392663,32596.536117,52526.044634,22177.095835,5178.926309,56316.801448,3.000000
27.600000,60203217.655506,60278.647391,17007.281822,67499.456340,32942.038696,53153.714446,22482.619746,5246.586052,56989.979470,3.000000
27.700000,60202688.983720,59312.367990,16811.174243,67837.138983,33287.595799,53784.645798,22791.360085,5314.733383,57666.667532,3.000000
27.800000,60202157.039761,58373.180780,16611.064492,68148.510812,33632.944628,54418.593414,23103.316313,5383.349801,58346.602078,3.000000
27.900000,60201621.962342,57460.279761,16407.968758,68433.747566,33977.826231,55055.313178,23418.485457,5452.416709,59029.520787,3.000000
28.000000,60201083.889613,56572.879392,16202.787542,68693.116335,34321.986442,55694.563044,23736.862151,5521.915482,59715.163559,3.000000
28.100000,60200542.958782,55710.214459,15996.317155,68926.962869,34665.176684,56336.103827,24058.438685,5591.827538,60403.273367,3.000000
28.200000,60199999.305794,54871.539896,15789.260124,69135.700227,35007.154630,56979.699884,24383.205059,5662.134388,61093.596980,3.000000
28.300000,60199453.065038,54056.130567,15582.234592,69319.798623,35347.684767,57625.119690,24711.149041,5732.817683,61785.885590,3.000000
28.400000,60198904.369114,53263.281013,15375.782828,69479.776370,35686.538849,58272.136326,25042.256238,5803.859262,62479.895338,3.000000
28.500000,60198353.348617,52492.305175,15170.378914,69616.191796,36023.496263,58920.527893,25376.510162,5875.241181,63175.387750,3.000000
28.600000,60197800.131963,51742.536085,14966.435696,69729.636048,36358.344313,59570.077846,25713.892302,5946.945747,63872.130104,3.000000
28.700000,60197244.845244,51013.325546,14764.311065,69820.726694,36690.878436,60220.575268,26054.382201,6018.955546,64569.895726,3.000000
28.800000,60196687.612101,50304.043783,14564.313629,69890.102039,37020.902361,60871.815095,26397.957532,6091.253461,65268.464224,3.000000
28.900000,60196128.553627,49614.079089,14366.707842,69938.416096,37348.228199,61523.598278,26744.594174,6163.822695,65967.621673,3.000000
29.000000,60195567.788287,48942.837463,14171.718634,69966.334129,37672.676499,62175.731915,27094.266290,6236.646784,66667.160744,3.000000
29.100000,60195005.431855,48289.742224,13979.535588,69974.528731,37994.076253,62828.029330,27446.946411,6309.709609,67366.880801,3.000000
29.200000,60194441.597369,47654.233636,13790.316718,69963.676361,38312.264872,63480.310129,27802.605507,6382.995408,68066.587958,3.000000
29.300000,60193876.395100,47035.768519,13604.191866,69934.454321,38627.088122,64132.400221,28161.213073,6456.488780,68766.095097,3.000000
29.400000,60193309.932529,46433.819858,13421.265781,69887.538095,38938.400033,64784.131812,28522.737198,6530.174694,69465.221868,3.000000
29.500000,60192742.314345,45847.876415,13241.620883,69823.599044,39246.062795,65435.343378,28887.144650,6604.038491,70163.794657,3.000000
29.600000,60192173.642438,45277.442335,13065.319762,69743.302398,39549.946618,66085.879618,29254.400946,6678.065886,70861.646534,3.000000
29.700000,60191604.015916,44722.036758,12892.407428,69647.305531,39849.929587,66735.591385,29624.470427,6752.242969,71558.617184,3.000000
29.800000,60191033.531118,44181.193432,12722.913334,69536.256474,40145.897496,67384.335609,29997.316332,6826.556205,72254.552821,3.000000
29.900000,60190462.281637,43654.460330,12556.853205,69410.792650,40437.743673,68031.975205,30372.900870,6900.992430,72949.306089,3.000000
30.000000,60189890.358353,43141.399270,12394.230674,69271.539811,40725.368793,68678.378964,30751.185284,6975.538851,73642.735946,3.000000
30.100000,60189317.849463,42641.585536,12235.038762,69119.111142,41008.680683,69323.421446,31132.129926,7050.183044,74334.707549,3.000000
30.200000,60188744.840518,42154.607513,12079.261202,68954.106526,41287.594127,69966.982854,31515.694317,7124.912942,75025.092120,3.000000
30.300000,60188171.414469,41680.066322,11926.873633,68777.111951,41562.030656,70608.948913,31901.837214,7199.716842,75713.766813,3.000000
30.400000,60187597.651707,41217.575458,11777.844668,68588.699031,41831.918343,71249.210733,32290.516670,7274.583390,76400.614568,3.000000
